topic,index
4,23155
4,23156
0,23157
0,23158
4,23159
4,23160
4,23161
4,23162
4,23163
0,23164
4,23165
4,23166
4,23167
4,23168
4,23169
4,23170
4,23171
4,23172
4,23173
4,23174
4,23175
4,23176
4,23177
4,23178
4,23179
4,23180
0,23181
4,23182
4,23183
0,23184
4,23185
0,23186
4,23187
4,23188
4,23189
4,23190
4,23191
4,23192
4,23193
5,23194
0,23195
4,23196
4,23197
4,23198
4,23199
4,23200
0,23201
0,23202
4,23203
4,23204
4,23205
0,23206
0,23207
4,23208
4,23209
4,23210
4,23211
4,23212
2,23213
4,23214
4,23215
4,23216
0,23217
2,23218
4,23219
4,23220
4,23221
4,23222
4,23223
0,23224
4,23225
4,23226
4,23227
4,23228
0,23229
4,23230
4,23231
0,23232
4,23233
4,23234
4,23235
4,23236
4,23237
4,23238
4,23239
4,23240
4,23241
4,23242
4,23243
2,23244
0,23245
4,23246
4,23247
0,23248
4,23249
4,23250
0,23251
4,23252
0,23253
4,23254
4,23255
0,23256
0,23257
4,23258
4,23259
0,23260
4,23261
4,23262
4,23263
4,23264
4,23265
4,23266
4,23267
4,23268
4,23269
4,23270
4,23271
4,23272
4,23273
4,23274
0,23275
4,23276
4,23277
4,23278
0,23279
4,23280
4,23281
0,23282
0,23283
4,23284
0,23285
4,23286
0,23287
0,23288
4,23289
4,23290
4,23291
4,23292
0,23293
4,23294
4,23295
0,23296
0,23297
4,23298
4,23299
4,23300
0,23301
4,23302
4,23303
4,23304
4,23305
4,23306
4,23307
4,23308
4,23309
0,23310
0,23311
0,23312
4,23313
4,23314
4,23315
0,23316
4,23317
4,23318
4,23319
4,23320
4,23321
4,23322
4,23323
0,23324
4,23325
4,23326
4,23327
4,23328
4,23329
4,23330
4,23331
4,23332
4,23333
4,23334
4,23335
5,23336
4,23337
4,23338
4,23339
0,23340
4,23341
4,23342
4,23343
0,23344
4,23345
4,23346
0,23347
4,23348
4,23349
4,23350
4,23351
4,23352
4,23353
4,23354
0,23355
4,23356
0,23357
0,23358
4,23359
4,23360
4,23361
4,23362
4,23363
4,23364
4,23365
4,23366
0,23367
4,23368
4,23369
4,23370
4,23371
4,23372
4,23373
4,23374
4,23375
0,23376
4,23377
0,23378
0,23379
4,23380
4,23381
0,23382
0,23383
4,23384
4,23385
0,23386
4,23387
4,23388
4,23389
4,23390
4,23391
4,23392
4,23393
4,23394
4,23395
4,23396
4,23397
4,23398
4,23399
4,23400
4,23401
4,23402
4,23403
4,23404
0,23405
4,23406
0,23407
4,23408
4,23409
4,23410
4,23411
0,23412
4,23413
4,23414
4,23415
4,23416
4,23417
0,23418
4,23419
4,23420
4,23421
4,23422
4,23423
4,23424
4,23425
0,23426
2,23427
4,23428
4,23429
4,23430
5,23431
0,23432
4,23433
4,23434
0,23435
0,23436
0,23437
4,23438
4,23439
4,23440
4,23441
0,23442
5,23443
4,23444
4,23445
4,23446
4,23447
4,23448
4,23449
4,23450
0,23451
0,23452
2,23453
4,23454
4,23455
4,23456
0,23457
4,23458
4,23459
4,23460
0,23461
4,23462
4,23463
4,23464
4,23465
4,23466
0,23467
0,23468
0,23469
4,23470
4,23471
4,23472
4,23473
0,23474
4,23475
4,23476
0,23477
0,23478
0,23479
0,23480
4,23481
0,23482
4,23483
4,23484
0,23485
4,23486
0,23487
4,23488
0,23489
4,23490
0,23491
0,23492
4,23493
4,23494
4,23495
4,23496
0,23497
4,23498
4,23499
4,23500
0,23501
4,23502
5,23503
4,23504
4,23505
4,23506
4,23507
0,23508
4,23509
4,23510
0,23511
4,23512
4,23513
0,23514
0,23515
4,23516
4,23517
4,23518
4,23519
4,23520
0,23521
4,23522
4,23523
5,23524
4,23525
4,23526
4,23527
4,23528
4,23529
4,23530
4,23531
4,23532
4,23533
4,23534
4,23535
4,23536
4,23537
4,23538
2,23539
4,23540
0,23541
4,23542
4,23543
4,23544
4,23545
2,23546
2,23547
4,23548
4,23549
4,23550
4,23551
4,23552
4,23553
4,23554
4,23555
4,23556
4,23557
4,23558
4,23559
4,23560
4,23561
4,23562
4,23563
4,23564
4,23565
4,23566
4,23567
4,23568
4,23569
4,23570
4,23571
4,23572
4,23573
4,23574
4,23575
4,23576
4,23577
4,23578
4,23579
4,23580
4,23581
2,23582
4,23583
4,23584
4,23585
0,23586
4,23587
2,23588
4,23589
4,23590
4,23591
4,23592
4,23593
0,23594
4,23595
0,23596
4,23597
4,23598
4,23599
4,23600
4,23601
4,23602
4,23603
4,23604
4,23605
4,23606
4,23607
4,23608
4,23609
4,23610
4,23611
4,23612
4,23613
4,23614
4,23615
4,23616
4,23617
4,23618
4,23619
4,23620
0,23621
4,23622
4,23623
4,23624
4,23625
4,23626
4,23627
4,23628
4,23629
4,23630
4,23631
0,23632
0,23633
4,23634
4,23635
4,23636
4,23637
4,23638
4,23639
4,23640
4,23641
0,23642
4,23643
4,23644
4,23645
4,23646
4,23647
4,23648
4,23649
4,23650
4,23651
4,23652
4,23653
4,23654
4,23655
0,23656
0,23657
4,23658
4,23659
4,23660
4,23661
4,23662
4,23663
4,23664
4,23665
4,23666
4,23667
4,23668
4,23669
4,23670
7,23671
4,23672
4,23673
4,23674
4,23675
4,23676
4,23677
4,23678
4,23679
4,23680
4,23681
4,23682
4,23683
4,23684
4,23685
4,23686
4,23687
4,23688
4,23689
4,23690
4,23691
4,23692
4,23693
4,23694
4,23695
4,23696
4,23697
4,23698
4,23699
4,23700
4,23701
4,23702
4,23703
4,23704
4,23705
4,23706
0,23707
4,23708
4,23709
4,23710
4,23711
4,23712
4,23713
4,23714
4,23715
4,23716
4,23717
4,23718
0,23719
4,23720
4,23721
0,23722
4,23723
0,23724
4,23725
4,23726
4,23727
4,23728
4,23729
0,23730
4,23731
4,23732
4,23733
0,23734
4,23735
4,23736
4,23737
4,23738
4,23739
4,23740
4,23741
4,23742
4,23743
4,23744
0,23745
4,23746
4,23747
4,23748
5,23749
4,23750
0,23751
4,23752
0,23753
4,23754
4,23755
4,23756
4,23757
4,23758
4,23759
4,23760
2,23761
4,23762
4,23763
0,23764
0,23765
0,23766
4,23767
0,23768
4,23769
4,23770
4,23771
4,23772
0,23773
4,23774
4,23775
4,23776
4,23777
4,23778
4,23779
4,23780
4,23781
4,23782
4,23783
4,23784
4,23785
4,23786
4,23787
0,23788
4,23789
4,23790
4,23791
0,23792
4,23793
4,23794
4,23795
4,23796
4,23797
4,23798
2,23799
4,23800
4,23801
4,23802
4,23803
4,23804
4,23805
4,23806
0,23807
4,23808
4,23809
4,23810
4,23811
4,23812
4,23813
4,23814
4,23815
0,23816
4,23817
4,23818
4,23819
4,23820
0,23821
4,23822
4,23823
4,23824
4,23825
0,23826
4,23827
4,23828
4,23829
4,23830
4,23831
4,23832
4,23833
4,23834
4,23835
4,23836
4,23837
4,23838
0,23839
4,23840
4,23841
4,23842
4,23843
4,23844
4,23845
4,23846
4,23847
4,23848
4,23849
0,23850
4,23851
4,23852
4,23853
4,23854
4,23855
4,23856
4,23857
4,23858
4,23859
4,23860
4,23861
4,23862
4,23863
4,23864
4,23865
4,23866
4,23867
4,23868
4,23869
4,23870
4,23871
0,23872
4,23873
4,23874
0,23875
0,23876
0,23877
4,23878
0,23879
4,23880
4,23881
4,23882
4,23883
4,23884
0,23885
4,23886
4,23887
4,23888
4,23889
4,23890
4,23891
0,23892
2,23893
4,23894
4,23895
4,23896
4,23897
4,23898
4,23899
4,23900
4,23901
4,23902
4,23903
4,23904
4,23905
4,23906
4,23907
4,23908
4,23909
0,23910
4,23911
4,23912
2,23913
4,23914
0,23915
4,23916
4,23917
4,23918
4,23919
0,23920
0,23921
4,23922
4,23923
4,23924
4,23925
4,23926
4,23927
4,23928
0,23929
4,23930
0,23931
4,23932
4,23933
0,23934
4,23935
4,23936
0,23937
4,23938
4,23939
4,23940
4,23941
4,23942
0,23943
0,23944
0,23945
0,23946
4,23947
0,23948
0,23949
0,23950
0,23951
0,23952
4,23953
0,23954
0,23955
4,23956
0,23957
4,23958
4,23959
4,23960
5,23961
4,23962
4,23963
4,23964
4,23965
4,23966
4,23967
4,23968
0,23969
4,23970
4,23971
4,23972
4,23973
4,23974
4,23975
4,23976
4,23977
5,23978
4,23979
4,23980
4,23981
4,23982
4,23983
4,23984
0,23985
5,23986
4,23987
4,23988
4,23989
4,23990
2,23991
4,23992
4,23993
4,23994
4,23995
4,23996
4,23997
2,23998
4,23999
5,24000
4,24001
4,24002
4,24003
0,24004
4,24005
4,24006
4,24007
0,24008
4,24009
4,24010
4,24011
4,24012
4,24013
4,24014
5,24015
4,24016
4,24017
4,24018
4,24019
4,24020
4,24021
4,24022
4,24023
4,24024
4,24025
4,24026
4,24027
4,24028
4,24029
4,24030
4,24031
4,24032
4,24033
4,24034
4,24035
4,24036
4,24037
4,24038
4,24039
4,24040
4,24041
4,24042
0,24043
4,24044
4,24045
4,24046
4,24047
4,24048
4,24049
4,24050
4,24051
4,24052
4,24053
4,24054
4,24055
4,24056
4,24057
4,24058
4,24059
4,24060
4,24061
4,24062
4,24063
4,24064
4,24065
4,24066
4,24067
4,24068
4,24069
4,24070
4,24071
4,24072
4,24073
4,24074
4,24075
4,24076
4,24077
4,24078
4,24079
4,24080
4,24081
0,24082
4,24083
4,24084
4,24085
4,24086
4,24087
4,24088
0,24089
4,24090
4,24091
4,24092
4,24093
5,24094
4,24095
5,24096
4,24097
4,24098
4,24099
4,24100
4,24101
4,24102
4,24103
4,24104
4,24105
4,24106
4,24107
4,24108
5,24109
4,24110
4,24111
4,24112
4,24113
4,24114
4,24115
4,24116
1,24117
2,24118
3,24119
3,24120
8,24121
2,24122
6,24123
3,24124
3,24125
3,24126
3,24127
3,24128
3,24129
3,24130
1,24131
3,24132
3,24133
3,24134
2,24135
3,24136
2,24137
6,24138
3,24139
3,24140
3,24141
3,24142
3,24143
6,24144
3,24145
3,24146
3,24147
3,24148
3,24149
1,24150
8,24151
3,24152
2,24153
2,24154
6,24155
3,24156
3,24157
2,24158
3,24159
6,24160
3,24161
2,24162
3,24163
1,24164
1,24165
3,24166
3,24167
0,24168
3,24169
3,24170
3,24171
3,24172
2,24173
3,24174
0,24175
3,24176
2,24177
3,24178
3,24179
1,24180
3,24181
3,24182
2,24183
8,24184
3,24185
3,24186
3,24187
3,24188
3,24189
7,24190
1,24191
3,24192
2,24193
3,24194
3,24195
3,24196
3,24197
1,24198
3,24199
0,24200
1,24201
3,24202
3,24203
3,24204
3,24205
3,24206
0,24207
0,24208
3,24209
3,24210
3,24211
2,24212
3,24213
3,24214
2,24215
3,24216
2,24217
4,24218
3,24219
3,24220
3,24221
3,24222
3,24223
3,24224
3,24225
0,24226
3,24227
0,24228
3,24229
1,24230
3,24231
3,24232
1,24233
3,24234
1,24235
7,24236
2,24237
1,24238
3,24239
3,24240
6,24241
3,24242
1,24243
3,24244
3,24245
0,24246
1,24247
3,24248
3,24249
5,24250
1,24251
3,24252
3,24253
3,24254
8,24255
3,24256
1,24257
3,24258
3,24259
3,24260
3,24261
2,24262
3,24263
3,24264
3,24265
1,24266
3,24267
3,24268
0,24269
1,24270
7,24271
2,24272
2,24273
1,24274
0,24275
3,24276
3,24277
0,24278
3,24279
2,24280
7,24281
3,24282
3,24283
3,24284
0,24285
0,24286
1,24287
0,24288
0,24289
3,24290
0,24291
3,24292
3,24293
3,24294
2,24295
3,24296
3,24297
8,24298
3,24299
3,24300
5,24301
3,24302
6,24303
3,24304
2,24305
3,24306
1,24307
3,24308
2,24309
3,24310
6,24311
3,24312
3,24313
0,24314
0,24315
2,24316
0,24317
3,24318
5,24319
3,24320
3,24321
3,24322
3,24323
3,24324
2,24325
3,24326
0,24327
0,24328
8,24329
3,24330
2,24331
3,24332
3,24333
3,24334
3,24335
3,24336
0,24337
3,24338
3,24339
3,24340
3,24341
3,24342
3,24343
3,24344
3,24345
1,24346
2,24347
3,24348
3,24349
2,24350
3,24351
3,24352
3,24353
3,24354
3,24355
1,24356
3,24357
3,24358
0,24359
0,24360
3,24361
3,24362
3,24363
0,24364
0,24365
3,24366
1,24367
3,24368
3,24369
0,24370
2,24371
3,24372
3,24373
2,24374
3,24375
3,24376
0,24377
5,24378
0,24379
3,24380
0,24381
3,24382
6,24383
0,24384
3,24385
3,24386
3,24387
2,24388
3,24389
6,24390
3,24391
1,24392
3,24393
3,24394
1,24395
3,24396
3,24397
2,24398
0,24399
3,24400
3,24401
3,24402
3,24403
3,24404
3,24405
2,24406
3,24407
3,24408
0,24409
8,24410
3,24411
1,24412
3,24413
3,24414
3,24415
3,24416
3,24417
6,24418
3,24419
3,24420
3,24421
3,24422
0,24423
5,24424
3,24425
3,24426
3,24427
2,24428
3,24429
3,24430
2,24431
7,24432
3,24433
1,24434
3,24435
3,24436
3,24437
3,24438
3,24439
3,24440
1,24441
8,24442
3,24443
3,24444
3,24445
3,24446
3,24447
3,24448
3,24449
3,24450
3,24451
3,24452
3,24453
3,24454
3,24455
3,24456
2,24457
3,24458
3,24459
6,24460
3,24461
1,24462
3,24463
3,24464
3,24465
1,24466
3,24467
3,24468
2,24469
3,24470
2,24471
3,24472
3,24473
0,24474
3,24475
3,24476
2,24477
3,24478
1,24479
3,24480
2,24481
3,24482
3,24483
7,24484
0,24485
3,24486
2,24487
3,24488
3,24489
0,24490
3,24491
3,24492
1,24493
3,24494
2,24495
3,24496
2,24497
3,24498
2,24499
3,24500
0,24501
3,24502
2,24503
0,24504
3,24505
3,24506
3,24507
3,24508
3,24509
3,24510
3,24511
3,24512
3,24513
3,24514
2,24515
0,24516
2,24517
3,24518
2,24519
3,24520
0,24521
0,24522
3,24523
0,24524
1,24525
0,24526
1,24527
3,24528
8,24529
3,24530
0,24531
3,24532
0,24533
7,24534
1,24535
7,24536
7,24537
0,24538
0,24539
0,24540
0,24541
2,24542
8,24543
3,24544
0,24545
0,24546
3,24547
2,24548
7,24549
0,24550
0,24551
1,24552
0,24553
3,24554
0,24555
2,24556
6,24557
0,24558
0,24559
2,24560
0,24561
2,24562
0,24563
0,24564
2,24565
0,24566
2,24567
2,24568
1,24569
1,24570
1,24571
2,24572
0,24573
2,24574
0,24575
6,24576
0,24577
3,24578
3,24579
0,24580
0,24581
3,24582
0,24583
6,24584
3,24585
2,24586
2,24587
0,24588
0,24589
0,24590
3,24591
0,24592
2,24593
0,24594
0,24595
0,24596
3,24597
1,24598
0,24599
2,24600
0,24601
1,24602
0,24603
3,24604
3,24605
0,24606
0,24607
3,24608
0,24609
4,24610
0,24611
0,24612
0,24613
7,24614
0,24615
5,24616
5,24617
2,24618
5,24619
5,24620
3,24621
5,24622
0,24623
2,24624
3,24625
0,24626
4,24627
0,24628
1,24629
1,24630
1,24631
1,24632
0,24633
2,24634
8,24635
0,24636
5,24637
1,24638
1,24639
8,24640
0,24641
3,24642
1,24643
1,24644
7,24645
3,24646
3,24647
3,24648
3,24649
2,24650
0,24651
3,24652
3,24653
7,24654
5,24655
8,24656
2,24657
0,24658
3,24659
0,24660
1,24661
4,24662
5,24663
0,24664
6,24665
0,24666
3,24667
3,24668
8,24669
8,24670
0,24671
0,24672
0,24673
4,24674
3,24675
2,24676
7,24677
0,24678
3,24679
1,24680
1,24681
1,24682
8,24683
5,24684
3,24685
2,24686
0,24687
2,24688
0,24689
0,24690
1,24691
2,24692
0,24693
8,24694
0,24695
1,24696
0,24697
1,24698
6,24699
8,24700
0,24701
0,24702
2,24703
1,24704
0,24705
3,24706
0,24707
0,24708
3,24709
0,24710
2,24711
3,24712
0,24713
0,24714
0,24715
0,24716
0,24717
2,24718
2,24719
7,24720
2,24721
2,24722
6,24723
2,24724
0,24725
8,24726
2,24727
2,24728
2,24729
8,24730
0,24731
2,24732
2,24733
2,24734
2,24735
2,24736
2,24737
2,24738
2,24739
2,24740
2,24741
2,24742
2,24743
2,24744
2,24745
5,24746
2,24747
2,24748
2,24749
2,24750
2,24751
2,24752
2,24753
2,24754
2,24755
8,24756
7,24757
2,24758
2,24759
2,24760
0,24761
2,24762
2,24763
2,24764
2,24765
2,24766
2,24767
2,24768
2,24769
2,24770
8,24771
2,24772
0,24773
2,24774
2,24775
2,24776
0,24777
2,24778
0,24779
2,24780
2,24781
2,24782
0,24783
2,24784
2,24785
2,24786
5,24787
0,24788
1,24789
2,24790
2,24791
2,24792
2,24793
0,24794
2,24795
2,24796
2,24797
0,24798
2,24799
3,24800
2,24801
0,24802
8,24803
0,24804
7,24805
8,24806
3,24807
0,24808
0,24809
0,24810
3,24811
6,24812
8,24813
0,24814
8,24815
0,24816
0,24817
0,24818
5,24819
0,24820
0,24821
6,24822
0,24823
0,24824
8,24825
0,24826
0,24827
0,24828
0,24829
3,24830
0,24831
0,24832
5,24833
2,24834
0,24835
2,24836
3,24837
3,24838
1,24839
0,24840
5,24841
8,24842
6,24843
8,24844
0,24845
0,24846
4,24847
2,24848
0,24849
0,24850
8,24851
0,24852
0,24853
1,24854
0,24855
0,24856
0,24857
0,24858
0,24859
0,24860
3,24861
0,24862
0,24863
2,24864
2,24865
2,24866
3,24867
2,24868
0,24869
0,24870
0,24871
2,24872
7,24873
0,24874
0,24875
1,24876
0,24877
0,24878
0,24879
0,24880
8,24881
2,24882
0,24883
0,24884
2,24885
6,24886
0,24887
0,24888
0,24889
8,24890
0,24891
2,24892
6,24893
2,24894
5,24895
0,24896
3,24897
3,24898
0,24899
0,24900
0,24901
0,24902
0,24903
0,24904
3,24905
0,24906
0,24907
3,24908
2,24909
3,24910
3,24911
0,24912
1,24913
0,24914
0,24915
0,24916
2,24917
0,24918
5,24919
0,24920
4,24921
0,24922
0,24923
0,24924
5,24925
5,24926
0,24927
6,24928
8,24929
0,24930
3,24931
0,24932
0,24933
0,24934
3,24935
0,24936
4,24937
5,24938
0,24939
0,24940
0,24941
0,24942
1,24943
8,24944
0,24945
0,24946
2,24947
6,24948
0,24949
0,24950
0,24951
0,24952
0,24953
2,24954
1,24955
3,24956
0,24957
0,24958
3,24959
0,24960
0,24961
0,24962
0,24963
0,24964
2,24965
3,24966
0,24967
3,24968
0,24969
8,24970
3,24971
1,24972
3,24973
0,24974
3,24975
0,24976
0,24977
3,24978
0,24979
2,24980
3,24981
0,24982
0,24983
2,24984
0,24985
3,24986
5,24987
8,24988
3,24989
3,24990
0,24991
3,24992
0,24993
1,24994
0,24995
0,24996
3,24997
2,24998
2,24999
3,25000
0,25001
2,25002
0,25003
0,25004
2,25005
3,25006
1,25007
6,25008
0,25009
3,25010
3,25011
3,25012
0,25013
0,25014
1,25015
0,25016
3,25017
0,25018
0,25019
0,25020
0,25021
3,25022
3,25023
0,25024
5,25025
2,25026
3,25027
0,25028
0,25029
6,25030
0,25031
5,25032
0,25033
0,25034
0,25035
3,25036
3,25037
3,25038
3,25039
0,25040
0,25041
0,25042
0,25043
0,25044
0,25045
0,25046
0,25047
0,25048
0,25049
0,25050
0,25051
5,25052
0,25053
3,25054
5,25055
0,25056
3,25057
1,25058
0,25059
0,25060
2,25061
0,25062
0,25063
0,25064
0,25065
5,25066
0,25067
2,25068
0,25069
0,25070
2,25071
6,25072
3,25073
0,25074
0,25075
3,25076
0,25077
3,25078
6,25079
3,25080
3,25081
3,25082
3,25083
5,25084
7,25085
5,25086
2,25087
0,25088
2,25089
5,25090
3,25091
0,25092
4,25093
0,25094
0,25095
6,25096
3,25097
4,25098
3,25099
1,25100
0,25101
3,25102
7,25103
0,25104
0,25105
0,25106
0,25107
3,25108
3,25109
3,25110
3,25111
0,25112
3,25113
6,25114
3,25115
2,25116
0,25117
2,25118
1,25119
0,25120
2,25121
0,25122
2,25123
0,25124
0,25125
1,25126
0,25127
0,25128
1,25129
0,25130
3,25131
0,25132
2,25133
2,25134
2,25135
1,25136
3,25137
2,25138
0,25139
0,25140
0,25141
3,25142
0,25143
0,25144
8,25145
0,25146
0,25147
0,25148
3,25149
0,25150
0,25151
0,25152
3,25153
3,25154
3,25155
0,25156
0,25157
2,25158
1,25159
0,25160
3,25161
0,25162
4,25163
1,25164
1,25165
3,25166
0,25167
1,25168
0,25169
3,25170
0,25171
5,25172
0,25173
0,25174
1,25175
0,25176
2,25177
2,25178
0,25179
3,25180
3,25181
3,25182
2,25183
3,25184
3,25185
8,25186
0,25187
3,25188
3,25189
2,25190
2,25191
3,25192
3,25193
1,25194
0,25195
2,25196
4,25197
2,25198
3,25199
0,25200
0,25201
3,25202
0,25203
5,25204
2,25205
1,25206
3,25207
1,25208
0,25209
5,25210
0,25211
0,25212
0,25213
3,25214
1,25215
0,25216
0,25217
0,25218
0,25219
1,25220
2,25221
0,25222
3,25223
3,25224
3,25225
3,25226
3,25227
0,25228
1,25229
5,25230
3,25231
3,25232
0,25233
1,25234
8,25235
8,25236
0,25237
8,25238
0,25239
0,25240
2,25241
0,25242
2,25243
3,25244
1,25245
6,25246
2,25247
2,25248
0,25249
1,25250
0,25251
5,25252
3,25253
2,25254
0,25255
3,25256
2,25257
3,25258
0,25259
0,25260
3,25261
2,25262
3,25263
3,25264
0,25265
3,25266
3,25267
0,25268
0,25269
3,25270
0,25271
8,25272
0,25273
0,25274
0,25275
0,25276
3,25277
1,25278
0,25279
3,25280
0,25281
3,25282
3,25283
3,25284
1,25285
1,25286
0,25287
0,25288
2,25289
1,25290
5,25291
3,25292
3,25293
3,25294
3,25295
3,25296
3,25297
0,25298
3,25299
1,25300
1,25301
3,25302
0,25303
1,25304
2,25305
2,25306
1,25307
0,25308
0,25309
0,25310
0,25311
0,25312
0,25313
0,25314
2,25315
2,25316
0,25317
0,25318
1,25319
0,25320
0,25321
3,25322
2,25323
8,25324
1,25325
2,25326
2,25327
0,25328
3,25329
2,25330
2,25331
3,25332
0,25333
0,25334
7,25335
2,25336
2,25337
0,25338
2,25339
3,25340
5,25341
1,25342
0,25343
0,25344
0,25345
1,25346
2,25347
1,25348
0,25349
6,25350
0,25351
2,25352
2,25353
3,25354
1,25355
2,25356
0,25357
0,25358
0,25359
3,25360
0,25361
3,25362
0,25363
3,25364
0,25365
3,25366
0,25367
3,25368
0,25369
3,25370
0,25371
3,25372
0,25373
1,25374
3,25375
8,25376
6,25377
3,25378
0,25379
0,25380
0,25381
0,25382
1,25383
0,25384
3,25385
1,25386
3,25387
0,25388
3,25389
3,25390
3,25391
0,25392
8,25393
0,25394
0,25395
0,25396
3,25397
0,25398
3,25399
3,25400
0,25401
3,25402
2,25403
3,25404
0,25405
3,25406
3,25407
3,25408
2,25409
8,25410
0,25411
0,25412
1,25413
0,25414
0,25415
3,25416
0,25417
0,25418
0,25419
0,25420
0,25421
0,25422
0,25423
0,25424
2,25425
3,25426
3,25427
3,25428
0,25429
3,25430
0,25431
3,25432
0,25433
0,25434
0,25435
1,25436
0,25437
0,25438
3,25439
0,25440
3,25441
0,25442
3,25443
3,25444
3,25445
3,25446
0,25447
0,25448
0,25449
0,25450
0,25451
0,25452
0,25453
3,25454
3,25455
3,25456
0,25457
3,25458
3,25459
0,25460
3,25461
0,25462
7,25463
0,25464
2,25465
3,25466
3,25467
3,25468
3,25469
0,25470
2,25471
2,25472
3,25473
3,25474
3,25475
0,25476
3,25477
3,25478
3,25479
3,25480
3,25481
3,25482
3,25483
3,25484
3,25485
3,25486
3,25487
0,25488
2,25489
2,25490
3,25491
3,25492
0,25493
3,25494
3,25495
0,25496
0,25497
3,25498
0,25499
3,25500
0,25501
6,25502
0,25503
3,25504
0,25505
6,25506
0,25507
3,25508
3,25509
0,25510
3,25511
3,25512
0,25513
3,25514
3,25515
3,25516
3,25517
3,25518
0,25519
0,25520
3,25521
0,25522
0,25523
0,25524
0,25525
3,25526
3,25527
2,25528
8,25529
0,25530
0,25531
3,25532
3,25533
3,25534
0,25535
0,25536
3,25537
0,25538
0,25539
3,25540
2,25541
0,25542
3,25543
0,25544
3,25545
1,25546
3,25547
3,25548
3,25549
0,25550
3,25551
0,25552
3,25553
3,25554
0,25555
3,25556
3,25557
3,25558
3,25559
6,25560
3,25561
3,25562
1,25563
3,25564
0,25565
3,25566
0,25567
3,25568
0,25569
3,25570
3,25571
3,25572
3,25573
3,25574
0,25575
3,25576
3,25577
3,25578
0,25579
0,25580
3,25581
3,25582
3,25583
3,25584
3,25585
3,25586
0,25587
3,25588
2,25589
5,25590
3,25591
3,25592
2,25593
0,25594
3,25595
0,25596
3,25597
3,25598
3,25599
3,25600
0,25601
0,25602
8,25603
0,25604
3,25605
3,25606
3,25607
1,25608
3,25609
3,25610
3,25611
0,25612
0,25613
2,25614
3,25615
3,25616
0,25617
3,25618
0,25619
6,25620
7,25621
3,25622
3,25623
0,25624
0,25625
0,25626
3,25627
0,25628
3,25629
3,25630
0,25631
0,25632
3,25633
0,25634
0,25635
0,25636
7,25637
3,25638
3,25639
0,25640
2,25641
2,25642
8,25643
3,25644
5,25645
3,25646
3,25647
0,25648
3,25649
3,25650
0,25651
3,25652
3,25653
0,25654
0,25655
3,25656
0,25657
0,25658
3,25659
3,25660
3,25661
0,25662
3,25663
0,25664
0,25665
0,25666
0,25667
3,25668
3,25669
0,25670
0,25671
0,25672
0,25673
3,25674
2,25675
0,25676
0,25677
7,25678
3,25679
3,25680
3,25681
3,25682
0,25683
3,25684
0,25685
0,25686
3,25687
3,25688
3,25689
3,25690
0,25691
2,25692
0,25693
3,25694
3,25695
0,25696
0,25697
0,25698
0,25699
0,25700
0,25701
3,25702
5,25703
0,25704
0,25705
3,25706
3,25707
0,25708
0,25709
0,25710
3,25711
3,25712
0,25713
3,25714
0,25715
3,25716
3,25717
3,25718
3,25719
0,25720
3,25721
0,25722
3,25723
3,25724
3,25725
0,25726
3,25727
2,25728
3,25729
5,25730
0,25731
2,25732
3,25733
1,25734
0,25735
0,25736
3,25737
3,25738
3,25739
0,25740
3,25741
0,25742
3,25743
3,25744
2,25745
3,25746
3,25747
0,25748
0,25749
3,25750
3,25751
6,25752
3,25753
3,25754
0,25755
0,25756
3,25757
0,25758
0,25759
0,25760
0,25761
0,25762
0,25763
0,25764
3,25765
3,25766
3,25767
3,25768
0,25769
3,25770
3,25771
3,25772
3,25773
3,25774
1,25775
3,25776
3,25777
3,25778
3,25779
0,25780
0,25781
3,25782
3,25783
3,25784
3,25785
3,25786
0,25787
0,25788
3,25789
3,25790
0,25791
8,25792
0,25793
0,25794
0,25795
3,25796
2,25797
3,25798
3,25799
3,25800
2,25801
2,25802
3,25803
8,25804
0,25805
3,25806
0,25807
2,25808
0,25809
0,25810
0,25811
3,25812
3,25813
3,25814
3,25815
0,25816
0,25817
3,25818
3,25819
3,25820
3,25821
0,25822
3,25823
0,25824
3,25825
5,25826
3,25827
3,25828
3,25829
3,25830
3,25831
3,25832
0,25833
3,25834
3,25835
1,25836
0,25837
0,25838
0,25839
3,25840
3,25841
0,25842
3,25843
3,25844
3,25845
3,25846
0,25847
3,25848
0,25849
0,25850
3,25851
3,25852
0,25853
0,25854
0,25855
1,25856
0,25857
0,25858
0,25859
0,25860
0,25861
0,25862
3,25863
3,25864
0,25865
3,25866
0,25867
3,25868
3,25869
3,25870
3,25871
0,25872
3,25873
3,25874
3,25875
3,25876
3,25877
3,25878
3,25879
3,25880
5,25881
2,25882
3,25883
0,25884
3,25885
3,25886
3,25887
3,25888
3,25889
0,25890
0,25891
3,25892
0,25893
0,25894
2,25895
3,25896
0,25897
3,25898
3,25899
3,25900
3,25901
2,25902
3,25903
3,25904
3,25905
0,25906
3,25907
3,25908
3,25909
3,25910
0,25911
3,25912
3,25913
0,25914
0,25915
0,25916
3,25917
2,25918
3,25919
0,25920
3,25921
0,25922
0,25923
3,25924
3,25925
4,25926
0,25927
0,25928
0,25929
0,25930
3,25931
3,25932
3,25933
0,25934
3,25935
3,25936
0,25937
1,25938
0,25939
3,25940
3,25941
0,25942
0,25943
3,25944
3,25945
0,25946
3,25947
3,25948
0,25949
3,25950
3,25951
1,25952
3,25953
